"PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Transported","Cabin_deck","Cabin_side"
"1890_01","Earth","True","55 Cancri e",43,"False",0,0,0,0,0,"False","G","P"
"1891_01","Mars","True","TRAPPIST-1e",52,"False",0,0,0,0,0,"False","E","S"
"1892_01","Europa","False","TRAPPIST-1e",50,"False",5,809,0,309,731,"True","D","P"
"1892_02","Europa","False","TRAPPIST-1e",29,"False",4,841,0,363,1107,"True","F","S"
"1892_03","Europa","False","55 Cancri e",19,"False",0,748,158,5037,44,"False","D","P"
"1897_01","Europa","False","55 Cancri e",39,"False",0,10153,1,78,5063,"True","C","S"
"1897_02","Europa","False","TRAPPIST-1e",38,"False",0,354,0,1806,0,"True","C","S"
"1898_01","Earth","True","55 Cancri e",21,"False",0,0,0,0,0,"False","G","S"
"1899_01","Earth","False","PSO J318.5-22",25,"False",11,44,397,0,0,"False","G","S"
"1901_01","Europa","True","55 Cancri e",42,"False",0,0,0,0,0,"True","A","P"
"1901_02","Europa","True","55 Cancri e",36,"False",0,0,0,0,0,"True","A","P"
"1902_01","Earth","False","TRAPPIST-1e",19,"False",42,0,345,1431,0,"False","G","S"
"1903_01","Earth","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"False","G","P"
"1905_01","Earth","False","55 Cancri e",40,"False",1465,39,0,0,1225,"False","F","S"
"1906_01","Earth","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"False","G","S"
"1907_01","Europa","False","TRAPPIST-1e",50,"False",0,1810,0,126,247,"False","D","P"
"1908_01","Mars","False","TRAPPIST-1e",18,"False",1218,0,34,1095,0,"False","E","P"
"1911_01","Earth","False","TRAPPIST-1e",46,"False",8,652,0,5,90,"False","G","S"
"1915_01","Earth","False","TRAPPIST-1e",27,"False",0,51,0,37,704,"False","E","P"
"1916_01","Europa","True","TRAPPIST-1e",15,"False",0,0,0,0,0,"True","D","P"
"1916_02","Europa","False","55 Cancri e",22,"False",1744,79,0,12,1514,"False","D","P"
"1918_01","Europa","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"False","A","S"
"1918_02","Europa","True","TRAPPIST-1e",52,"False",0,0,0,0,0,"True","A","S"
"1918_03","Europa","False","TRAPPIST-1e",38,"False",34,2043,0,1339,0,"True","A","S"
"1920_01","Mars","False","TRAPPIST-1e",46,"False",731,0,288,0,2,"False","E","P"
"1922_01","Earth","True","55 Cancri e",23,"False",0,0,0,0,0,"False","G","S"
"1923_01","Europa","False","TRAPPIST-1e",63,"False",0,4286,18,4,872,"True","C","P"
"1923_02","Europa","True","55 Cancri e",24,"False",0,0,0,0,0,"True","C","P"
"1925_01","Earth","True","TRAPPIST-1e",50,"False",0,0,0,0,0,"False","G","S"
"1926_01","Earth","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"False","G","S"
"1927_01","Mars","False","TRAPPIST-1e",55,"False",2424,0,1,0,284,"False","D","S"
"1928_01","Earth","False","PSO J318.5-22",21,"False",0,0,107,166,388,"True","E","S"
"1931_01","Europa","True","55 Cancri e",56,"False",0,0,0,0,0,"True","C","S"
"1933_01","Earth","False","TRAPPIST-1e",45,"False",10,0,0,0,0,"True","E","P"
"1935_01","Earth","True","55 Cancri e",18,"False",0,0,0,0,0,"False","G","S"
"1937_01","Earth","False","TRAPPIST-1e",47,"False",7,877,17,0,0,"False","F","S"
"1938_01","Earth","False","TRAPPIST-1e",36,"False",0,0,1508,110,117,"True","F","S"
"1939_01","Mars","False","TRAPPIST-1e",57,"True",975,0,295,39,0,"False","F","P"
"1939_02","Mars","False","TRAPPIST-1e",13,"False",3037,10,43,0,0,"False","D","P"
"1940_01","Mars","False","TRAPPIST-1e",27,"False",120,0,1476,3,0,"False","F","P"
"1941_01","Earth","False","TRAPPIST-1e",20,"False",717,0,0,0,0,"False","F","S"
"1942_01","Earth","False","TRAPPIST-1e",47,"False",0,444,328,56,0,"False","G","P"
"1945_01","Earth","False","TRAPPIST-1e",15,"False",0,0,787,0,0,"False","E","P"
"1946_01","Earth","False","TRAPPIST-1e",34,"False",0,0,53,731,0,"False","G","P"
"1947_01","Earth","False","TRAPPIST-1e",21,"False",942,0,0,0,7,"False","F","S"
"1950_01","Earth","False","TRAPPIST-1e",51,"False",0,0,0,101,1357,"False","F","S"
"1952_01","Earth","False","TRAPPIST-1e",23,"False",382,0,398,8,0,"False","E","P"
"1953_01","Earth","False","TRAPPIST-1e",58,"False",0,0,0,0,717,"False","F","P"
"1956_01","Mars","False","TRAPPIST-1e",37,"False",2765,0,1134,0,0,"False","D","S"
"1956_02","Mars","False","PSO J318.5-22",44,"False",708,0,5,0,74,"True","D","S"
"1957_01","Earth","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"False","G","S"
"1959_01","Europa","True","TRAPPIST-1e",15,"False",0,0,0,0,0,"True","C","P"
"1959_02","Europa","False","TRAPPIST-1e",40,"False",0,382,0,1,3822,"False","C","P"
"1959_03","Europa","False","55 Cancri e",29,"False",0,433,4899,393,260,"True","C","P"
"1960_01","Earth","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"True","E","P"
"1960_02","Earth","False","PSO J318.5-22",21,"False",0,0,677,4,0,"True","E","P"
"1961_01","Earth","False","TRAPPIST-1e",35,"False",302,6,0,6,613,"True","G","P"
"1962_01","Earth","False","TRAPPIST-1e",24,"False",3,361,94,824,160,"False","F","P"
"1962_02","Earth","False","55 Cancri e",2,"False",0,0,0,0,0,"False","G","P"
"1962_03","Earth","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"True","G","P"
"1963_01","Earth","False","TRAPPIST-1e",43,"False",0,0,0,1200,17,"False","F","P"
"1964_01","Europa","False","TRAPPIST-1e",63,"False",0,869,1,375,3377,"False","C","S"
"1967_01","Earth","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"True","G","P"
"1968_01","Earth","True","PSO J318.5-22",38,"False",0,0,0,0,0,"True","G","P"
"1969_01","Europa","False","55 Cancri e",27,"False",0,21066,0,2448,2293,"True","C","S"
"1971_01","Earth","False","PSO J318.5-22",54,"False",3,0,56,633,0,"False","F","S"
"1973_01","Europa","True","55 Cancri e",39,"False",0,0,0,0,0,"True","A","S"
"1974_01","Mars","False","TRAPPIST-1e",41,"False",3702,0,1,0,18,"False","D","P"
"1975_01","Earth","False","TRAPPIST-1e",22,"False",0,0,0,10,761,"False","G","S"
"1976_01","Europa","False","55 Cancri e",23,"False",0,8037,0,1,2,"True","B","S"
"1976_02","Europa","False","TRAPPIST-1e",34,"False",15,3578,0,0,473,"True","B","S"
"1976_03","Europa","True","55 Cancri e",26,"True",0,0,0,0,0,"True","B","S"
"1976_04","Europa","False","TRAPPIST-1e",39,"False",1,2972,0,3175,1,"False","B","S"
"1976_05","Europa","True","55 Cancri e",15,"False",0,0,0,0,0,"True","B","S"
"1976_06","Europa","True","TRAPPIST-1e",64,"False",0,0,0,0,0,"True","B","S"
"1976_07","Europa","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"True","B","S"
"1977_01","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"True","F","P"
"1978_01","Earth","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"True","G","S"
"1979_01","Earth","False","TRAPPIST-1e",26,"False",401,0,693,62,0,"False","F","S"
"1980_01","Earth","True","TRAPPIST-1e",3,"False",0,0,0,0,0,"True","G","S"
"1980_02","Earth","False","TRAPPIST-1e",29,"False",1434,5,0,0,0,"False","G","S"
"1980_03","Earth","True","TRAPPIST-1e",44,"False",0,0,0,0,0,"True","G","S"
"1981_01","Earth","False","TRAPPIST-1e",27,"False",196,602,0,0,198,"False","E","P"
"1983_01","Earth","False","PSO J318.5-22",17,"False",414,0,139,28,173,"False","G","P"
"1984_01","Europa","False","55 Cancri e",37,"False",0,3166,0,91,6,"True","F","S"
"1985_01","Mars","True","55 Cancri e",19,"False",0,0,0,0,0,"True","F","P"
"1988_01","Earth","True","TRAPPIST-1e",44,"False",0,0,0,0,0,"False","G","P"
"1991_01","Earth","False","55 Cancri e",22,"False",0,0,30,499,138,"False","F","S"
"1991_02","Earth","False","TRAPPIST-1e",22,"False",213,85,352,12,1,"True","E","S"
"1992_01","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"True","F","S"
"1993_01","Earth","False","TRAPPIST-1e",31,"False",1062,0,802,71,0,"False","F","S"
"1994_01","Earth","False","TRAPPIST-1e",17,"False",0,0,249,537,5,"True","E","P"
"1995_01","Earth","False","PSO J318.5-22",30,"False",231,0,0,274,26,"False","G","S"
"1996_01","Earth","False","TRAPPIST-1e",15,"False",12,25,197,631,0,"False","F","S"
"1997_01","Earth","False","TRAPPIST-1e",42,"False",37,1670,0,0,0,"True","G","S"
"1999_01","Earth","False","TRAPPIST-1e",55,"False",373,1,1,496,0,"False","F","S"
"2000_01","Europa","False","55 Cancri e",28,"False",5,2676,13,0,157,"True","C","S"
"2001_01","Earth","False","TRAPPIST-1e",33,"False",673,194,548,59,40,"False","F","P"
"2003_01","Earth","False","TRAPPIST-1e",19,"False",3,6,20,60,719,"False","G","P"
"2006_01","Earth","False","TRAPPIST-1e",24,"False",0,856,0,0,5,"False","F","S"
"2006_02","Earth","False","TRAPPIST-1e",4,"False",0,0,0,0,0,"False","G","S"
"2006_03","Earth","True","TRAPPIST-1e",2,"False",0,0,0,0,0,"False","G","S"
"2007_01","Europa","False","55 Cancri e",30,"False",0,5734,0,5,1,"True","A","S"
"2009_01","Europa","False","TRAPPIST-1e",31,"False",0,0,0,0,0,"False","B","P"
"2009_02","Europa","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"True","B","P"
"2009_03","Europa","True","55 Cancri e",40,"False",0,0,0,0,0,"True","B","P"
"2010_01","Earth","True","PSO J318.5-22",33,"False",0,0,0,0,0,"True","G","P"
"2011_01","Earth","True","PSO J318.5-22",46,"False",0,0,0,0,0,"False","G","S"
"2012_01","Europa","False","55 Cancri e",30,"True",1250,865,0,3725,5416,"False","B","P"
"2013_01","Earth","False","TRAPPIST-1e",17,"False",0,0,0,0,804,"False","F","P"
"2015_01","Earth","False","TRAPPIST-1e",19,"False",1139,18,0,0,671,"True","F","S"
"2019_01","Europa","False","55 Cancri e",22,"False",0,5183,0,1080,2,"True","B","S"
"2019_02","Europa","False","55 Cancri e",20,"False",0,162,0,148,7619,"False","B","S"
"2022_01","Earth","False","PSO J318.5-22",36,"False",0,809,0,86,0,"False","F","S"
"2024_01","Earth","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"True","G","S"
"2024_02","Earth","False","55 Cancri e",17,"False",44,1535,10,51,0,"True","E","S"
"2026_01","Earth","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"True","G","S"
"2026_02","Earth","True","PSO J318.5-22",15,"False",0,0,0,0,0,"True","G","S"
"2026_03","Earth","False","TRAPPIST-1e",20,"False",0,4,429,0,287,"False","G","S"
"2027_01","Earth","False","55 Cancri e",19,"False",30,1,1051,0,6,"True","F","P"
"2028_01","Earth","False","PSO J318.5-22",24,"False",662,0,0,0,9,"False","F","S"
"2029_01","Earth","False","55 Cancri e",43,"False",0,6,730,1,0,"False","F","P"
"2032_01","Mars","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"True","F","P"
"2034_01","Earth","False","TRAPPIST-1e",42,"False",399,75,38,771,0,"False","F","S"
"2038_01","Earth","False","TRAPPIST-1e",21,"False",6,133,503,0,2,"False","F","P"
"2040_01","Europa","True","TRAPPIST-1e",50,"False",0,0,0,0,0,"True","B","S"
"2040_02","Europa","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"True","B","S"
"2041_01","Earth","True","TRAPPIST-1e",64,"False",0,0,0,0,0,"True","G","P"
"2042_01","Earth","False","TRAPPIST-1e",50,"False",0,0,0,785,19,"False","F","S"
"2043_01","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"True","F","S"
"2044_01","Earth","False","TRAPPIST-1e",27,"False",0,0,634,1,23,"True","F","S"
"2045_01","Earth","True","55 Cancri e",42,"False",0,0,0,0,0,"True","G","S"
"2046_01","Earth","True","55 Cancri e",30,"False",0,0,0,0,0,"False","G","P"
"2051_01","Earth","False","TRAPPIST-1e",20,"False",2,0,694,0,22,"True","E","P"
"2052_01","Mars","False","TRAPPIST-1e",31,"False",162,1211,4,0,1,"True","E","S"
"2053_01","Europa","False","55 Cancri e",26,"False",281,741,13,0,4724,"False","C","P"
"2054_01","Europa","False","55 Cancri e",39,"False",0,0,0,1528,1119,"False","C","P"
"2055_01","Earth","False","TRAPPIST-1e",27,"False",0,0,0,0,0,"False","G","P"
"2055_02","Earth","False","PSO J318.5-22",32,"False",0,58,0,0,642,"True","G","P"
"2055_03","Earth","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"True","G","P"
"2055_04","Earth","False","TRAPPIST-1e",6,"False",0,0,0,0,0,"True","G","P"
"2055_05","Earth","True","TRAPPIST-1e",3,"False",0,0,0,0,0,"True","G","P"
"2055_06","Earth","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"False","G","P"
"2056_01","Earth","True","TRAPPIST-1e",52,"False",0,0,0,0,0,"False","G","P"
"2056_02","Earth","False","TRAPPIST-1e",14,"False",16,0,0,712,149,"False","F","P"
"2056_03","Earth","False","TRAPPIST-1e",68,"False",0,286,0,1739,13,"False","F","P"
"2056_04","Earth","True","PSO J318.5-22",18,"False",0,0,0,0,0,"True","G","P"
"2059_01","Earth","False","TRAPPIST-1e",55,"False",2,0,0,0,907,"True","G","P"
"2060_01","Earth","False","55 Cancri e",22,"False",1430,0,0,0,423,"False","G","S"
"2061_01","Europa","False","TRAPPIST-1e",34,"False",0,5063,0,56,327,"True","D","P"
"2062_01","Mars","False","TRAPPIST-1e",17,"False",583,0,753,0,0,"False","F","S"
"2063_01","Earth","True","PSO J318.5-22",38,"False",0,0,0,0,0,"False","G","S"
"2065_01","Earth","False","TRAPPIST-1e",13,"False",12,0,0,0,1963,"False","F","P"
"2066_01","Earth","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"True","G","S"
"2067_01","Europa","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"True","C","P"
"2067_02","Europa","False","TRAPPIST-1e",27,"True",0,0,72,668,2713,"False","C","P"
"2070_01","Earth","False","TRAPPIST-1e",17,"False",0,1,533,326,0,"True","E","P"
"2071_01","Europa","False","55 Cancri e",45,"False",0,3559,0,3615,163,"False","C","S"
"2071_02","Europa","False","55 Cancri e",28,"False",167,2406,71,283,650,"True","C","S"
"2073_01","Earth","False","TRAPPIST-1e",23,"False",177,0,7,0,448,"False","F","S"
"2074_01","Europa","False","TRAPPIST-1e",24,"False",1289,3343,0,4996,729,"False","D","S"
"2074_02","Europa","False","TRAPPIST-1e",23,"False",9,4081,0,0,16,"True","D","S"
"2075_01","Earth","False","55 Cancri e",29,"False",270,0,0,25,343,"False","F","S"
"2080_01","Earth","False","TRAPPIST-1e",46,"False",430,0,340,52,61,"False","G","P"
"2081_01","Earth","False","PSO J318.5-22",17,"False",8,911,0,0,0,"True","F","P"
"2082_01","Earth","False","TRAPPIST-1e",20,"False",0,0,4,35,769,"False","G","P"
"2083_01","Earth","False","TRAPPIST-1e",24,"False",121,20,0,68,506,"False","F","S"
"2084_01","Europa","False","TRAPPIST-1e",40,"False",19,10,1,4759,6007,"False","A","P"
"2084_02","Europa","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"True","A","P"
"2085_01","Europa","False","TRAPPIST-1e",38,"False",0,590,2640,6202,99,"False","C","P"
"2086_01","Europa","False","TRAPPIST-1e",65,"False",51,4451,0,20,397,"True","A","S"
"2086_02","Europa","False","TRAPPIST-1e",19,"False",0,1342,0,152,556,"True","A","S"
"2087_01","Earth","False","TRAPPIST-1e",54,"False",0,0,872,0,1,"True","F","S"
"2088_01","Earth","False","55 Cancri e",38,"False",0,717,0,0,0,"False","F","S"
"2088_02","Earth","False","TRAPPIST-1e",40,"False",51,0,1,368,509,"True","G","S"
"2089_01","Earth","False","PSO J318.5-22",21,"False",0,2,133,0,549,"False","F","P"
"2090_01","Earth","False","TRAPPIST-1e",22,"False",8,0,801,0,12,"True","F","P"
"2091_01","Earth","False","TRAPPIST-1e",33,"False",356,0,0,245,0,"False","F","P"
"2092_01","Mars","False","TRAPPIST-1e",18,"False",29,0,2315,0,1,"True","D","S"
"2092_02","Mars","False","TRAPPIST-1e",43,"False",546,0,41,710,0,"False","E","S"
"2092_03","Mars","False","TRAPPIST-1e",13,"False",6726,0,1605,1266,0,"False","F","S"
"2092_04","Mars","False","TRAPPIST-1e",26,"False",1751,0,0,0,0,"False","F","S"
"2092_05","Mars","False","TRAPPIST-1e",22,"False",2300,0,22,256,0,"False","D","S"
"2094_01","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"True","F","P"
"2095_01","Earth","False","PSO J318.5-22",25,"False",0,11,0,13,1344,"False","F","S"
"2096_01","Mars","False","TRAPPIST-1e",29,"False",216,10,611,594,0,"False","F","S"
"2096_02","Mars","False","TRAPPIST-1e",49,"False",1624,0,68,0,0,"False","F","S"
"2097_01","Europa","True","55 Cancri e",29,"False",0,0,0,0,0,"True","B","S"
"2099_01","Mars","False","TRAPPIST-1e",45,"False",10,1095,1474,0,0,"True","D","S"
"2100_01","Earth","False","PSO J318.5-22",45,"False",0,0,734,3,5,"True","F","S"
"2102_01","Europa","False","TRAPPIST-1e",30,"False",63,9314,249,2624,4538,"False","C","S"
"2104_01","Earth","False","TRAPPIST-1e",29,"False",776,0,4,0,23,"False","F","S"
"2104_02","Earth","False","TRAPPIST-1e",26,"False",0,0,0,0,0,"False","F","S"
"2105_01","Earth","True","55 Cancri e",16,"False",0,0,0,0,0,"False","G","S"
"2106_01","Earth","False","55 Cancri e",20,"False",1,0,0,4926,1,"False","G","S"
"2107_01","Earth","False","TRAPPIST-1e",33,"False",235,2,1,650,0,"False","G","P"
"2110_01","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"False","G","P"
"2111_01","Mars","False","TRAPPIST-1e",24,"False",600,593,1404,0,1,"False","F","P"
"2112_01","Mars","False","TRAPPIST-1e",29,"False",860,305,18,1415,0,"False","F","P"
"2114_01","Europa","True","55 Cancri e",40,"False",0,0,0,0,0,"True","B","S"
"2115_01","Europa","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"True","D","S"
"2116_01","Earth","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"False","G","S"
"2117_01","Europa","False","TRAPPIST-1e",31,"False",0,8718,0,13036,267,"False","F","S"
"2118_01","Earth","True","PSO J318.5-22",26,"False",0,0,0,0,0,"False","G","P"
"2120_01","Mars","False","TRAPPIST-1e",49,"False",0,0,1058,0,0,"True","D","S"
"2121_01","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"False","G","P"
"2123_01","Earth","True","PSO J318.5-22",23,"False",0,0,0,0,0,"False","G","P"
"2123_02","Earth","True","PSO J318.5-22",14,"False",0,0,0,0,0,"True","G","P"
"2124_01","Earth","False","55 Cancri e",21,"False",770,0,0,40,0,"False","G","S"
"2125_01","Earth","False","TRAPPIST-1e",18,"False",0,1,0,80,826,"False","G","P"
"2126_01","Earth","False","TRAPPIST-1e",27,"False",717,0,0,0,0,"False","F","S"
"2127_01","Earth","False","TRAPPIST-1e",19,"False",721,62,7,0,0,"True","F","P"
"2128_01","Earth","False","TRAPPIST-1e",22,"False",624,0,0,0,185,"False","G","P"
"2129_01","Earth","False","TRAPPIST-1e",17,"False",736,0,2,20,0,"False","F","P"
"2130_01","Earth","False","PSO J318.5-22",13,"False",0,2,480,10,176,"False","F","P"
"2131_01","Earth","False","TRAPPIST-1e",26,"False",0,0,0,91,900,"False","E","P"
"2133_01","Mars","False","TRAPPIST-1e",27,"False",1054,0,43,85,0,"False","D","S"
"2133_02","Mars","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"True","F","S"
"2134_01","Mars","False","TRAPPIST-1e",20,"False",1146,0,0,0,3,"False","F","P"
"2135_01","Earth","False","TRAPPIST-1e",20,"False",75,0,0,1545,0,"False","E","P"
"2135_02","Earth","False","TRAPPIST-1e",23,"False",426,0,362,0,0,"False","E","P"
"2136_01","Earth","False","TRAPPIST-1e",61,"False",2,0,17,868,28,"False","G","S"
"2137_01","Mars","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"True","F","P"
"2137_02","Mars","False","55 Cancri e",3,"False",0,0,0,0,0,"True","F","P"
"2137_03","Mars","False","55 Cancri e",4,"False",0,0,0,0,0,"True","F","P"
"2138_01","Earth","True","55 Cancri e",13,"False",0,0,0,0,0,"True","G","S"
"2139_01","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"True","F","S"
"2140_01","Earth","False","TRAPPIST-1e",18,"False",0,0,698,0,0,"True","F","P"
"2141_01","Earth","False","55 Cancri e",66,"False",0,0,1610,0,0,"True","E","P"
"2142_01","Mars","True","TRAPPIST-1e",39,"False",0,0,0,0,0,"True","F","S"
"2143_01","Earth","False","TRAPPIST-1e",21,"False",0,1433,0,1234,0,"False","F","S"
"2143_02","Earth","True","TRAPPIST-1e",7,"False",0,0,0,0,0,"False","G","S"
"2144_01","Earth","True","TRAPPIST-1e",56,"False",0,0,0,0,0,"False","F","S"
"2145_01","Earth","False","TRAPPIST-1e",15,"False",0,951,128,0,0,"False","F","P"
"2147_01","Mars","False","TRAPPIST-1e",27,"False",1146,0,47,0,105,"True","E","S"
"2148_01","Earth","False","TRAPPIST-1e",13,"False",579,226,61,1,7,"False","F","S"
"2149_01","Europa","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"True","B","S"
"2150_01","Earth","True","PSO J318.5-22",38,"False",0,0,0,0,0,"False","G","P"
"2152_01","Earth","False","TRAPPIST-1e",45,"False",2138,0,0,659,0,"False","F","P"
"2153_01","Earth","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"False","G","P"
"2154_01","Earth","False","TRAPPIST-1e",19,"False",78,0,0,550,0,"False","G","P"
"2156_01","Earth","False","TRAPPIST-1e",49,"False",651,25,0,849,2,"False","F","S"
"2158_01","Earth","False","TRAPPIST-1e",21,"False",0,820,0,45,0,"True","F","S"
"2159_01","Earth","False","TRAPPIST-1e",18,"False",0,402,2027,0,0,"True","F","S"
"2161_01","Mars","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"True","F","P"
"2162_01","Mars","True","PSO J318.5-22",27,"False",0,0,0,0,0,"True","F","S"
"2162_02","Mars","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"True","F","S"
"2163_01","Earth","False","TRAPPIST-1e",27,"False",0,0,6,745,22,"False","G","P"
"2164_01","Europa","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"True","B","P"
"2167_01","Earth","False","PSO J318.5-22",20,"False",38,220,495,0,0,"False","F","P"
"2168_01","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"True","F","S"
"2168_02","Mars","False","TRAPPIST-1e",20,"False",212,0,991,0,13,"False","F","S"
"2171_01","Earth","False","TRAPPIST-1e",24,"False",388,0,7,409,0,"False","F","P"
"2171_02","Earth","False","TRAPPIST-1e",41,"False",2,0,551,5577,68,"False","G","P"
"2172_01","Earth","False","PSO J318.5-22",23,"False",0,774,0,0,0,"True","G","S"
"2173_01","Earth","True","PSO J318.5-22",27,"False",0,0,0,0,0,"True","G","P"
"2175_01","Earth","True","55 Cancri e",58,"False",0,0,0,0,0,"True","G","S"
"2177_01","Mars","True","TRAPPIST-1e",53,"False",0,0,0,0,0,"True","F","P"
"2179_01","Europa","False","TRAPPIST-1e",30,"False",437,3585,0,4488,281,"False","C","S"
"2180_01","Earth","False","55 Cancri e",24,"False",1,0,0,318,247,"False","F","S"
"2182_01","Europa","False","TRAPPIST-1e",31,"False",46,1935,0,995,1254,"False","B","P"
"2183_01","Mars","False","PSO J318.5-22",46,"False",607,0,41,334,251,"False","F","S"
"2183_02","Mars","False","TRAPPIST-1e",20,"False",938,59,31,12,0,"False","F","S"
"2186_01","Earth","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"False","G","S"
"2187_01","Earth","False","TRAPPIST-1e",30,"False",0,236,0,1149,0,"False","F","P"
"2188_01","Earth","False","55 Cancri e",24,"False",0,421,0,207,63,"False","F","P"
"2189_01","Earth","False","TRAPPIST-1e",34,"False",0,0,0,628,0,"False","G","P"
"2190_01","Earth","False","TRAPPIST-1e",20,"False",1750,0,446,0,76,"False","F","S"
"2191_01","Mars","True","TRAPPIST-1e",48,"False",0,0,0,0,0,"True","F","S"
"2193_01","Earth","False","PSO J318.5-22",25,"False",0,0,619,0,70,"False","F","P"
"2194_01","Earth","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"False","G","S"
"2195_01","Earth","False","TRAPPIST-1e",27,"False",0,280,119,646,5,"True","F","P"
"2196_01","Europa","False","TRAPPIST-1e",47,"False",0,32,0,4027,1440,"False","B","P"
"2196_02","Europa","False","55 Cancri e",26,"False",26,4587,0,102,0,"True","B","P"
"2196_03","Europa","True","TRAPPIST-1e",37,"False",0,0,0,0,0,"True","B","P"
"2196_04","Europa","False","55 Cancri e",42,"False",0,1180,0,2677,283,"False","B","P"
"2198_01","Earth","False","55 Cancri e",61,"False",0,654,902,0,68,"True","E","S"
"2200_01","Mars","False","TRAPPIST-1e",29,"False",1443,1108,47,0,0,"False","F","P"
"2201_01","Europa","False","55 Cancri e",32,"False",0,1968,13,1051,0,"True","D","S"
"2202_01","Mars","False","TRAPPIST-1e",51,"False",1671,0,17,0,0,"False","F","P"
"2203_01","Mars","False","TRAPPIST-1e",43,"False",2019,0,560,0,0,"False","D","S"
"2204_01","Europa","True","55 Cancri e",25,"False",0,0,0,0,0,"True","B","S"
"2205_01","Earth","False","TRAPPIST-1e",31,"False",0,0,187,602,0,"False","E","S"
"2206_01","Earth","False","PSO J318.5-22",13,"False",0,14,857,0,72,"False","F","S"
"2207_01","Earth","False","TRAPPIST-1e",20,"False",546,0,228,0,0,"False","G","S"
"2209_01","Earth","False","TRAPPIST-1e",29,"False",1356,20,0,13,0,"False","F","S"
"2210_01","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"False","G","S"
"2211_01","Earth","False","TRAPPIST-1e",15,"False",0,2347,0,380,0,"True","F","S"
"2212_01","Earth","False","TRAPPIST-1e",50,"False",0,5,0,2170,0,"False","F","P"
"2215_01","Europa","False","55 Cancri e",41,"True",0,29813,0,1257,6,"True","A","S"
"2215_02","Europa","False","TRAPPIST-1e",43,"False",2,2229,33,6,198,"True","A","S"
"2215_03","Europa","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"True","A","S"
"2215_04","Europa","False","TRAPPIST-1e",36,"False",0,3206,0,698,72,"False","A","S"
"2219_01","Earth","True","55 Cancri e",18,"False",0,0,0,0,0,"True","F","S"
"2220_01","Earth","False","TRAPPIST-1e",47,"False",0,0,880,0,2,"True","G","S"
"2221_01","Earth","True","PSO J318.5-22",29,"False",0,0,0,0,0,"True","G","P"
"2223_01","Earth","False","TRAPPIST-1e",27,"False",0,86,0,252,570,"False","G","S"
"2224_01","Earth","False","TRAPPIST-1e",14,"False",0,600,0,204,0,"True","F","S"
"2225_01","Earth","True","PSO J318.5-22",25,"False",0,0,0,0,0,"False","G","P"
"2228_01","Mars","False","TRAPPIST-1e",63,"False",1172,0,1,0,0,"False","E","S"
"2229_01","Earth","False","TRAPPIST-1e",22,"False",48,329,182,26,154,"False","F","S"
"2231_01","Mars","False","TRAPPIST-1e",32,"False",2,416,26,510,0,"False","E","S"
"2232_01","Earth","False","55 Cancri e",31,"False",0,14,671,1,3,"False","F","S"
"2232_02","Earth","False","TRAPPIST-1e",24,"False",0,1220,0,140,0,"False","F","S"
