PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_side
2318_01,Earth,False,TRAPPIST-1e,18.0,False,128.0,37.0,626.0,0.0,5.0,False,F,P
2319_01,Earth,True,PSO J318.5-22,57.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2320_01,Earth,False,55 Cancri e,28.666666666666664,False,0.0,760.0,0.0,21.0,23.0,False,F,S
2321_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
2325_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2327_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,4106.0,388.0,892.0,2.0,True,B,P
2329_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2332_01,Earth,False,TRAPPIST-1e,21.0,False,556.0000000000001,0.0,19.99999999999997,1589.0,0.0,False,F,S
2333_01,Mars,False,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P
2336_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S
2336_02,Europa,False,TRAPPIST-1e,44.0,True,1409.0,910.0,17.0,1452.0,3782.0,False,A,S
2338_01,Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2338_02,Earth,False,TRAPPIST-1e,26.0,False,14.0,0.0,0.0,857.0,0.0,False,F,P
2339_01,Mars,False,TRAPPIST-1e,46.0,False,1290.0,0.0,57.0,0.0,0.0,False,F,P
2340_01,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,648.0,0.0,0.0,False,F,S
2341_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,785.0,0.0,0.0,0.0,True,F,S
2345_01,Earth,True,PSO J318.5-22,53.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2347_01,Earth,False,55 Cancri e,28.0,False,613.0,21.999999999999943,0.0,0.0,0.0,False,F,P
2347_02,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2347_03,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2347_04,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2347_05,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2347_06,Earth,False,55 Cancri e,31.0,False,1.0,182.96666666666664,2.0,605.0,0.0,False,G,P
2347_07,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2348_01,Europa,False,55 Cancri e,44.0,True,0.0,1223.0,78.0,1418.0,1239.0,False,D,S
2349_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,722.0,0.0,0.0,185.0,False,G,S
2353_01,Earth,False,TRAPPIST-1e,30.0,False,26.99999999999997,5412.0,86.0,369.93333333333334,0.0,True,G,S
2353_02,Earth,False,55 Cancri e,13.0,False,880.0,0.0,0.0,0.0,0.0,False,F,S
2356_01,Mars,False,TRAPPIST-1e,45.0,True,773.0,82.0,0.0,6.0,0.0,False,D,S
2356_02,Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S
2356_03,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S
2357_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,409.0,994.0,215.0,0.0,False,E,P
2360_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2361_01,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2361_02,Earth,False,PSO J318.5-22,29.0,False,0.0,0.0,792.0,0.0,0.0,True,F,P
2363_01,Europa,False,TRAPPIST-1e,28.0,False,2416.0,8926.0,41.0,1.0,462.0,True,C,S
2364_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,4.0,6.0,864.0,33.0,True,G,P
2365_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P
2366_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,F,P
2367_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.9999999999999716,644.0,0.0,False,F,P
2368_01,Mars,False,TRAPPIST-1e,22.0,False,579.0,0.0,267.0,0.0,107.99999999999997,False,E,P
2369_01,Earth,False,TRAPPIST-1e,30.0,False,3.0,0.0,880.0,0.0,40.0,False,F,P
2373_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,4756.0,0.0,7818.0,96.0,False,D,S
2374_01,Mars,False,TRAPPIST-1e,20.0,False,464.0,0.0,1432.0,0.0,0.0,True,E,S
2375_01,Earth,False,55 Cancri e,22.0,False,0.0,0.0,659.0,94.0,0.0,True,G,P
2376_01,Earth,False,55 Cancri e,22.0,False,0.0,30.0,0.0,0.0,673.0,False,F,S
2377_01,Europa,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2379_01,Earth,False,TRAPPIST-1e,35.0,False,194.0,0.0,678.0,0.0,0.0,False,F,P
2382_01,Earth,False,55 Cancri e,41.0,False,0.0,33.0,0.0,1324.0,0.0,False,F,P
2384_01,Earth,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2384_02,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2384_03,Earth,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
2384_04,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
2384_05,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2384_06,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2384_07,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P
2385_01,Mars,False,TRAPPIST-1e,23.0,False,1772.9999999999998,0.0,78.0,0.0,3.0,False,F,S
2387_01,Earth,False,TRAPPIST-1e,58.0,False,145.36666666666667,400.0,0.0,690.0,490.0,True,E,P
2389_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,46.0,0.0,676.0,0.0,False,G,S
2390_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,178.46666666666667,59.0,4120.0,False,G,P
2391_01,Earth,False,TRAPPIST-1e,20.0,False,768.0,19.000000000000057,0.0,1.0,0.0,False,E,P
2392_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2395_01,Earth,False,TRAPPIST-1e,49.0,False,712.0,1.0,0.0,0.0,121.96666666666667,False,G,P
2396_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,557.0,0.0,287.0,781.0,False,E,S
2396_02,Earth,False,TRAPPIST-1e,30.0,False,854.0,0.0,30.0,0.0,0.0,False,G,S
2397_01,Earth,False,55 Cancri e,36.0,False,0.0,810.0,0.0,0.0,0.0,False,G,S
2398_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,780.0,43.999999999999986,0.0,5.0,False,F,P
2399_01,Mars,False,TRAPPIST-1e,25.0,True,854.0,0.0,319.0,0.0,0.0,False,E,S
2401_01,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2402_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2403_01,Earth,False,PSO J318.5-22,25.0,False,6.999999999999972,0.0,0.0,877.0,0.0,False,G,S
2404_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,544.0,7.000000000000028,2650.0,1561.0,False,C,S
2404_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
2404_03,Europa,False,55 Cancri e,36.0,False,828.0,5553.0,130.0,47.0,1171.0,True,C,S
2404_04,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
2406_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
2409_01,Earth,False,55 Cancri e,22.0,False,292.0,395.0,0.0,0.0,3.0,False,F,P
2409_02,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2410_01,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2411_01,Earth,False,TRAPPIST-1e,29.0,False,19.0,2115.0,17.0,44.66666666666663,0.0,True,F,P
2412_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2413_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
2414_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,1829.0,2.0,3133.0,2447.0,False,T,P
2416_01,Earth,False,TRAPPIST-1e,43.0,False,9.000000000000028,0.0,1079.0,0.0,729.0,False,G,S
2417_01,Earth,False,TRAPPIST-1e,32.0,False,11.0,31.0,0.0,836.0,8.999999999999943,False,G,P
2419_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2421_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P
2423_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2424_01,Earth,False,TRAPPIST-1e,34.0,False,34.0,223.0,1559.0,0.0,0.0,True,G,S
2426_01,Mars,True,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
2426_02,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
2427_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
2429_01,Earth,False,TRAPPIST-1e,17.0,False,112.0,56.0,332.0,0.0,606.0,False,F,P
2431_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,1.9999999999999432,0.0,566.0,208.0,False,F,P
2432_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,79.00000000000001,983.5666666666666,0.0,False,F,P
2433_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2435_01,Earth,False,TRAPPIST-1e,33.0,False,4.0,0.0,28.0,0.0,2757.0,False,F,S
2436_01,Earth,False,TRAPPIST-1e,21.0,False,759.0,0.0,0.0,179.33333333333331,40.0,False,F,P
2438_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2439_01,Earth,False,TRAPPIST-1e,24.0,False,227.0,537.0,13.000000000000028,0.0,0.0,True,F,P
2441_01,Earth,False,55 Cancri e,17.0,False,0.0,11.0,493.0,0.0,372.0,False,F,S
2442_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2443_01,Europa,False,TRAPPIST-1e,31.0,False,1458.0,421.0,75.99999999999999,0.0,0.0,False,D,P
2444_01,Earth,False,55 Cancri e,43.0,False,5.999999999999972,236.00000000000003,3.0,448.0,54.0,False,F,P
2445_01,Earth,False,PSO J318.5-22,43.0,False,602.0000000000001,3.0,27.0,89.0,69.0,False,E,S
2446_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,661.0,0.0,94.0,True,F,P
2449_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2449_02,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P
2449_03,Mars,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2451_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2452_01,Earth,False,55 Cancri e,42.0,False,526.0,1.9999999999999432,28.0,161.0,311.0333333333333,False,F,S
2453_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P
2454_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,157.0,644.0,False,F,P
2455_01,Mars,False,TRAPPIST-1e,42.0,False,554.0,0.0,1168.0,0.0,275.0,False,F,S
2456_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2457_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2458_01,Earth,False,TRAPPIST-1e,21.0,False,31.00000000000003,93.0,578.0,0.0,0.0,True,F,P
2460_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2461_01,Earth,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2462_01,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S
2463_01,Earth,False,TRAPPIST-1e,48.0,False,58.0,0.0,12.0,732.9666666666667,0.0,False,E,S
2466_01,Earth,False,TRAPPIST-1e,42.0,False,98.26666666666667,1.0,61.0,897.0,0.0,False,F,S
2467_01,Mars,False,TRAPPIST-1e,42.0,False,998.9999999999999,0.0,49.0,0.0,11.0,False,D,S
2470_01,Earth,False,TRAPPIST-1e,23.0,False,139.0,0.0,0.0,567.0,0.0,False,G,S
2470_02,Earth,False,TRAPPIST-1e,26.0,False,0.0,110.23333333333335,0.0,543.0,107.60000000000005,False,G,S
2471_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,450.0,94.0,364.0,False,G,P
2472_01,Earth,False,TRAPPIST-1e,30.0,False,756.0,4.0,30.0,0.0,0.0,False,E,S
2474_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
2475_01,Europa,False,TRAPPIST-1e,34.0,False,0.0,27.0,0.0,3573.0,3643.0,False,C,P
2476_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.9999999999999716,0.0,1264.0,False,F,P
2477_01,Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2477_02,Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2478_01,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2479_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2480_01,Earth,False,55 Cancri e,41.0,False,682.0,0.0,0.0,0.0,17.0,False,F,S
2483_01,Earth,False,55 Cancri e,35.0,False,2594.0,195.0,0.0,0.0,0.0,False,F,S
2486_01,Earth,False,TRAPPIST-1e,26.0,False,552.0,192.0,30.0,0.0,1.0,False,F,P
2486_02,Earth,False,TRAPPIST-1e,17.0,False,584.0,738.0,54.0,0.0,621.0,False,F,P
2488_01,Mars,False,TRAPPIST-1e,69.0,False,4483.0,0.0,525.0,0.0,500.0,False,D,S
2489_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
2491_01,Earth,False,PSO J318.5-22,25.0,False,2.0,2762.0,552.0,0.0,1391.0,False,G,S
2492_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
2496_01,Earth,False,TRAPPIST-1e,25.0,False,64.0,0.0,0.0,660.0,0.0,False,F,S
2497_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,33.0,619.0,False,F,P
2498_01,Earth,False,TRAPPIST-1e,14.0,False,148.0,0.0,34.0,808.0,0.0,False,E,S
2499_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
2500_01,Earth,False,TRAPPIST-1e,22.0,False,272.0,44.0,0.0,1064.0,418.0,False,G,S
2502_01,Earth,False,TRAPPIST-1e,24.0,False,873.0,11.999999999999943,0.9999999999999716,0.0,3.0,False,G,S
2503_01,Mars,False,TRAPPIST-1e,32.13333333333333,False,311.0,0.0,745.0,232.0,0.0,False,F,P
2503_02,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2505_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,13.0,291.0,481.0,2.0,False,E,P
2505_02,Earth,False,TRAPPIST-1e,19.0,False,0.0,4.999999999999943,4.0,541.0,238.0,False,E,P
2506_01,Earth,False,55 Cancri e,38.0,False,0.0,2506.0,46.0,11001.0,5.0,False,A,P
2506_02,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P
2506_03,Europa,False,55 Cancri e,23.0,False,36.0,2467.0,0.0,381.0,803.0,False,A,P
2508_01,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S
2508_02,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S
2509_01,Earth,False,TRAPPIST-1e,43.0,False,0.0,9.000000000000057,1145.0,0.0,0.0,False,F,S
2510_01,Mars,False,TRAPPIST-1e,28.0,False,34.0,0.0,1342.0,90.99999999999997,0.0,True,F,P
2512_01,Europa,False,55 Cancri e,33.0,False,0.0,8759.0,0.0,2788.0,4513.0,False,C,S
2512_02,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
2513_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,55.0,0.0,656.0,0.0,False,F,P
2515_01,Europa,False,55 Cancri e,28.0,True,2.0,2144.0,0.0,435.0,5872.0,False,B,S
2515_02,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
2516_01,Earth,False,55 Cancri e,29.0,False,75.0,17.0,0.0,211.0,506.0,False,G,P
2518_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2518_02,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2519_01,Earth,False,TRAPPIST-1e,24.0,False,172.0,775.0,344.0,0.0,0.0,True,F,S
2520_01,Europa,False,TRAPPIST-1e,59.0,False,0.0,5407.0,0.0,285.0,1135.0,False,C,P
2521_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P
2522_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2523_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
2524_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P
2526_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
2527_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
2528_01,Mars,False,TRAPPIST-1e,48.0,False,639.0,412.0,110.0,0.0,0.0,True,F,S
2530_01,Mars,False,TRAPPIST-1e,25.0,False,1734.0,1.0,189.0,1.0,0.0,False,F,S
2531_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2532_01,Mars,False,TRAPPIST-1e,24.0,False,737.0,37.0,1682.0000000000002,0.0,0.0,False,F,S
2532_02,Mars,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
2534_01,Europa,False,55 Cancri e,20.0,False,0.0,646.0,0.0,2057.4666666666662,1425.0,False,B,P
2534_02,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
2535_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2537_01,Earth,False,PSO J318.5-22,23.0,False,0.0,9.000000000000057,292.0,35.0,349.0,True,E,P
2540_01,Mars,False,TRAPPIST-1e,24.0,False,345.0,0.0,451.0,0.0,582.0,False,E,S
2541_01,Europa,False,PSO J318.5-22,44.0,False,0.0,1482.0,127.0,1555.0,1257.0,False,B,P
2542_01,Mars,False,TRAPPIST-1e,29.0,False,834.0,0.0,28.0,117.0,41.0,False,E,P
2544_01,Europa,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
2544_02,Europa,False,TRAPPIST-1e,42.0,False,41.0,1912.0,0.0,1899.0,43.0,False,B,S
2545_01,Earth,True,55 Cancri e,78.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2546_01,Earth,False,TRAPPIST-1e,36.0,False,548.0,179.0,24.0,0.0,77.0,False,F,S
2547_01,Europa,False,55 Cancri e,37.0,False,0.0,100.0,0.0,1402.0,1462.0,False,B,P
2547_02,Europa,False,55 Cancri e,41.0,False,0.0,12809.0,2.0,2835.0,1514.0,True,A,P
2548_01,Earth,False,TRAPPIST-1e,18.0,False,852.0,47.99999999999994,0.0,7.0,0.0,False,G,S
2549_01,Mars,False,TRAPPIST-1e,62.0,False,1663.0,0.0,23.0,2.0,12.0,False,F,P
2549_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2549_03,Mars,False,TRAPPIST-1e,55.0,False,1281.0,0.0,7.000000000000028,1.0,0.0,False,F,P
2550_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2551_01,Earth,False,TRAPPIST-1e,32.0,False,238.0,156.0,3.0,2.0,324.0,False,F,P
2552_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,1124.0,4.0,0.0,0.0,True,F,S
2552_02,Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
2552_03,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S
2553_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S
2555_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
2555_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P
2557_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
2558_01,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2558_02,Mars,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2558_03,Mars,False,TRAPPIST-1e,55.0,False,403.0,0.0,922.0,0.0,0.0,True,F,P
2558_04,Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2559_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,1949.0,0.0,2549.0,39.0,False,B,P
2560_01,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2560_02,Earth,False,TRAPPIST-1e,21.0,False,882.0,0.0,0.0,98.96666666666667,0.0,False,G,P
2560_03,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2561_01,Earth,False,TRAPPIST-1e,19.0,False,194.0,44.0,0.0,549.0,1.0,False,E,S
2562_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2562_02,Mars,False,TRAPPIST-1e,20.0,False,2502.0,0.0,96.0,0.0,0.0,False,F,P
2564_01,Europa,False,TRAPPIST-1e,42.0,False,2.0,3024.0,0.0,89.0,10.0,True,E,S
2565_01,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2565_02,Mars,False,TRAPPIST-1e,32.0,False,598.0000000000001,0.0,138.0,0.0,624.0,False,E,P
2571_01,Earth,False,TRAPPIST-1e,28.0,False,145.0,8.0,557.0,0.0,74.0,True,G,P
2572_01,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S
2572_02,Europa,True,55 Cancri e,56.0,True,0.0,0.0,0.0,0.0,0.0,True,C,S
2573_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2574_01,Earth,False,TRAPPIST-1e,42.0,False,10.000000000000028,303.0,12.0,0.0,478.0,False,F,S
2578_01,Earth,False,TRAPPIST-1e,18.0,False,1153.0,0.0,0.0,1409.0,195.0,False,F,S
2580_01,Earth,False,TRAPPIST-1e,24.0,False,19.0,676.0,0.0,26.0,0.0,False,G,S
2581_01,Earth,False,TRAPPIST-1e,20.0,False,496.0,20.0,16.0,0.0,254.0,False,E,P
2581_02,Earth,False,TRAPPIST-1e,22.0,False,26.0,0.0,0.0,0.0,733.0,False,F,P
2582_01,Earth,False,TRAPPIST-1e,22.0,False,97.99999999999999,0.0,46.0,641.0,0.0,False,G,P
2584_01,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,48.500000000000014,0.0,0.0,False,G,P
2588_01,Earth,False,TRAPPIST-1e,28.0,False,4.0,166.0,743.0,0.0,0.0,True,G,P
2589_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2589_02,Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2589_03,Europa,False,TRAPPIST-1e,26.0,False,0.0,8150.000000000001,0.0,3508.0,99.00000000000003,False,C,P
2589_04,Europa,False,TRAPPIST-1e,30.0,True,0.0,632.0,0.0,673.0,2272.0,False,C,P
2589_05,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P
2590_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P
2590_02,Earth,False,TRAPPIST-1e,45.0,False,406.0,148.0,285.0,0.0,0.0,False,G,P
2590_03,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P
2591_01,Earth,False,PSO J318.5-22,18.0,False,9.000000000000028,419.0,0.0,201.0,7.0,False,F,S
2591_02,Earth,False,TRAPPIST-1e,23.0,False,0.0,121.0,0.0,568.0,128.0,False,G,S
2592_01,Mars,False,TRAPPIST-1e,29.0,True,803.0,0.0,0.0,57.99999999999997,0.0,False,D,P
2592_02,Mars,False,TRAPPIST-1e,18.0,False,1102.0,9.000000000000057,2628.0,0.0,0.0,False,D,P
2593_01,Earth,False,TRAPPIST-1e,28.0,False,804.0,1.9999999999999432,13.000000000000028,0.0,61.99999999999997,False,G,P
2594_01,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S
2595_01,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2595_02,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2595_03,Mars,False,TRAPPIST-1e,28.0,False,938.0,61.0,0.0,53.0,4.0,False,D,P
2595_04,Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2596_01,Mars,False,TRAPPIST-1e,20.0,False,59.0,0.0,1646.0,1657.0,0.0,False,D,P
2596_02,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P
2597_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S
2597_02,Earth,False,55 Cancri e,31.0,False,994.9999999999999,7.0,1213.0,0.0,687.0,False,F,S
